id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36154853,好东西,,https://dou.img.lithub.cc/movie/36154853.jpg,2024-11-22(中国大陆),https://movie.douban.com/subject/36154853/,9.1,"剧情,爱情",4,给母亲的家务活拟音配音，再让小孩猜是哪种声音的桥段很绝，我猜对了第一个，没想到这里有一连串的设计。题外话：年轻的时候感觉一个作品总要有一个中心，年长几岁反而觉得什么中心，见鬼去吧，能有几个点串起来也不错了，能有巧思也不错,,2024-11-23 18:18:47,2024 / 中国大陆 / 剧情 爱情 / 邵艺辉 / 宋佳 钟楚曦
26816104,从21世纪安全撤离,,https://dou.img.lithub.cc/movie/26816104.jpg,2024-08-02(中国大陆),https://movie.douban.com/subject/26816104/,7.3,"喜剧,科幻",5,"没有童心的人是不会喜欢这部片子的，而我就是喜欢这些注定死在过去的东西。
摘抄下结尾的旁白：“我们清楚的看过未来的痛苦、离别和死亡，可即便如此，我们还是义无反顾的奔跑。像痛击岩石的浪潮。一遍又一遍扑向陡峭的未来。想抱紧每一个人，就算短暂。想变成更好的人，哪怕最后会熄灭。我们变成旷野里的星火，想在夜空里炸个粉碎。照亮长夜吧！”",,2024-09-18 00:35:42,2024 / 中国大陆 / 喜剧 科幻 / 李阳 / 张若昀 钟楚曦
36328210,姥姥的外孙,,https://dou.img.lithub.cc/movie/36328210.jpg,2024-08-23(中国大陆),https://movie.douban.com/subject/36328210/,8.8,剧情,4,子欲养而亲不待,,2024-09-07 22:38:03,2024 / 泰国 / 剧情 / 帕特·波尼蒂帕特 / 普提蓬·阿萨拉塔纳功 乌萨·萨梅坎姆
26310143,信号,,https://dou.img.lithub.cc/movie/26310143.jpg,2016-01-22(韩国),https://movie.douban.com/subject/26310143/,9.2,"剧情,悬疑,犯罪",4,“即便过去改变了，也有不会改变的东西，那就是这个世界是不公平的。”这世道本来就是这样子，但即便是这样，也要努力坚持下去。,,2024-07-20 08:22:39,2016 / 韩国 / 剧情 悬疑 犯罪 奇幻 / 金元锡 / 李帝勋 赵震雄
30181230,我们与恶的距离,,https://dou.img.lithub.cc/movie/30181230.jpg,2019-03-24(中国台湾),https://movie.douban.com/subject/30181230/,9.4,剧情,5,[引自豆瓣热评] 民众在斩草，政府在除根，媒体在浇水，只有王赦在研究土壤。这部台湾电视剧对于社会问题的探讨比国内同类要深入太多,,2024-06-17 16:58:46,2019 / 中国台湾 / 剧情 / 林君阳 / 贾静雯 温升豪
25853071,庆余年 第一季,,https://dou.img.lithub.cc/movie/25853071.jpg,2019-11-26(中国大陆),https://movie.douban.com/subject/25853071/,7.9,"剧情,古装",4,可以给到4.5星。这一季的人设演出没有崩,,2024-06-07 00:08:42,2019 / 中国大陆 / 剧情 古装 / 孙皓 / 张若昀 李沁
34937650,庆余年 第二季,,https://dou.img.lithub.cc/movie/34937650.jpg,2024-05-16(中国大陆),https://movie.douban.com/subject/34937650/,7.3,"剧情,古装",3,下饭榨菜剧。如果说第一季是严肃中带着搞笑，第二季更多的是为了抖包袱而抖包袱,,2024-06-07 00:07:19,2024 / 中国大陆 / 剧情 古装 / 孙皓 / 张若昀 李沁
30469922,密室逃生2,,https://dou.img.lithub.cc/movie/30469922.jpg,2022-04-02(中国大陆),https://movie.douban.com/subject/30469922/,6.2,"悬疑,惊悚",3,五一假期在家里电视上看的，中规中矩。同类型影视作品中电锯惊魂第一部确实是经典,,2024-05-06 15:30:41,2021 / 美国 南非 / 悬疑 惊悚 / 亚当·罗比特尔 / 泰勒·拉塞尔 洛根·米勒
35371261,铃芽之旅,,https://dou.img.lithub.cc/movie/35371261.jpg,2023-03-24(中国大陆),https://movie.douban.com/subject/35371261/,7.2,"爱情,动画,奇幻",3,又名你的椅子,,2024-04-05 14:23:30,2022 / 日本 / 爱情 动画 奇幻 / 新海诚 / 原菜乃华 松村北斗
35575567,沙丘2,,https://dou.img.lithub.cc/movie/35575567.jpg,2024-03-08(中国大陆),https://movie.douban.com/subject/35575567/,8.1,"剧情,动作,科幻",3,人物比较扁平，故事很弱，视听是用心了的但脑瓜子被震得嗡嗡的,,2024-03-30 23:06:35,2024 / 美国 加拿大 / 剧情 动作 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚
2210001,大明王朝1566,,https://dou.img.lithub.cc/movie/2210001.jpg,2007-01-08(中国大陆),https://movie.douban.com/subject/2210001/,9.8,"剧情,历史,古装",5,和同名书籍同步标记一下,,2024-03-04 15:37:56,2007 / 中国大陆 / 剧情 历史 古装 / 张黎 / 陈宝国 黄志忠
3314870,潜伏,,https://dou.img.lithub.cc/movie/3314870.jpg,2008-12-20(中国大陆),https://movie.douban.com/subject/3314870/,9.5,剧情,5,吴敬中站长是最后的人间清醒,,2024-02-12 16:36:50,2008 / 中国大陆 / 剧情 / 姜伟 付玮 / 孙红雷 姚晨
26727273,人民的名义,,https://dou.img.lithub.cc/movie/26727273.jpg,2017-03-28(中国大陆),https://movie.douban.com/subject/26727273/,8.3,"剧情,悬疑,犯罪",5,“我来监督李达康，谁来监督他沙瑞金？”一刷看了完整版，二刷人民的名义鸡精版，又咂摸出好多味道来。张丰毅，张志坚，吴刚，许亚军，李建义等一众老戏骨的演技真是炸裂，天降神兵的侯亮平惹人生厌，做尽坏事的祁厅长反而成为了大家最共情的角色。想不通这剧为啥只有8.3分,,2024-02-08 11:49:40,2017 / 中国大陆 / 剧情 悬疑 犯罪 / 李路 / 陆毅 柯蓝
4922787,后宫·甄嬛传,,https://dou.img.lithub.cc/movie/4922787.jpg,2011-11-17(中国大陆),https://movie.douban.com/subject/4922787/,9.4,"剧情,古装",5,电子榨菜，演技在线，宫斗导师，职场启蒙，听弦知音，学习说话的艺术,,2024-01-28 20:57:14,2011 / 中国大陆 / 剧情 古装 / 郑晓龙 / 孙俪 陈建斌
35725869,年会不能停！,,https://dou.img.lithub.cc/movie/35725869.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",5,全程看得乐呵！虽然部分台词稍显刻意，结局也回归政治正确，但是在这个黑暗打工时代，敢说敢拍属实难得,,2024-01-07 00:04:55,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
35725842,繁城之下,,https://dou.img.lithub.cc/movie/35725842.jpg,2023-10-13(中国大陆),https://movie.douban.com/subject/35725842/,8.5,"悬疑,犯罪,古装",5,繁城之下，迟到的正义便不是正义，无处可讨的公道又怎么是公道。很佩服宁理的演技，有一种力度刚好的美感,,2023-10-28 23:33:23,2023 / 中国大陆 / 悬疑 犯罪 古装 / 王铮 / 白宇帆 宁理
33447633,坚如磐石,,https://dou.img.lithub.cc/movie/33447633.jpg,2023-09-28(中国大陆),https://movie.douban.com/subject/33447633/,6,"剧情,动作,犯罪",2,真正的黑恶不敢拍，逻辑有硬伤。于和伟和张国立的演技还不错,,2023-09-29 18:13:11,2023 / 中国大陆 / 剧情 动作 犯罪 / 张艺谋 / 雷佳音 张国立
